League , Years ,Round , Home Team , Away Team , HomeScore , Away Score , (no statistics in this season)  header
LaLiga ,12/13 ,4 ,Granada ,Deportivo La Coruña ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,4 ,Osasuna ,RCD Mallorca ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,4 ,Real Sociedad ,Real Zaragoza ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,4 ,Atlético Madrid ,Rayo Vallecano ,4 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,4 ,Real Valladolid ,Real Betis ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Real Zaragoza ,Osasuna ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Celta Vigo ,Getafe ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Real Betis ,Espanyol ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Barcelona ,Granada ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,RCD Mallorca ,Valencia ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Levante ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Atlético Madrid ,Real Valladolid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Athletic Bilbao ,Málaga ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Rayo Vallecano ,Real Madrid ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,5 ,Deportivo La Coruña ,Sevilla ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Valencia ,Real Zaragoza ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Málaga ,Real Betis ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Real Sociedad ,Athletic Bilbao ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Sevilla ,Barcelona ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Granada ,Celta Vigo ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Real Valladolid ,Rayo Vallecano ,6 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Osasuna ,Levante ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Real Madrid ,Deportivo La Coruña ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Espanyol ,Atlético Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,6 ,Getafe ,RCD Mallorca ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Celta Vigo ,Sevilla ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Rayo Vallecano ,Deportivo La Coruña ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Real Zaragoza ,Getafe ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Real Valladolid ,Espanyol ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Real Betis ,Real Sociedad ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Levante ,Valencia ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,RCD Mallorca ,Granada ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Athletic Bilbao ,Osasuna ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Barcelona ,Real Madrid ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,7 ,Atlético Madrid ,Málaga ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Málaga ,Real Valladolid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Real Madrid ,Celta Vigo ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Valencia ,Athletic Bilbao ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Deportivo La Coruña ,Barcelona ,4 ,5 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Getafe ,Levante ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Espanyol ,Rayo Vallecano ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Granada ,Real Zaragoza ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Osasuna ,Real Betis ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Real Sociedad ,Atlético Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,8 ,Sevilla ,RCD Mallorca ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Espanyol ,Málaga ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Real Betis ,Valencia ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Celta Vigo ,Deportivo La Coruña ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Rayo Vallecano ,Barcelona ,0 ,5 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Real Zaragoza ,Sevilla ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Levante ,Granada ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Athletic Bilbao ,Getafe ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Atlético Madrid ,Osasuna ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,RCD Mallorca ,Real Madrid ,0 ,5 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,9 ,Real Valladolid ,Real Sociedad ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Málaga ,Rayo Vallecano ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Barcelona ,Celta Vigo ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Real Madrid ,Real Zaragoza ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Valencia ,Atlético Madrid ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Real Sociedad ,Espanyol ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Deportivo La Coruña ,RCD Mallorca ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Osasuna ,Real Valladolid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Granada ,Athletic Bilbao ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Sevilla ,Levante ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,10 ,Getafe ,Real Betis ,2 ,4 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Real Betis ,Granada ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Rayo Vallecano ,Celta Vigo ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Espanyol ,Osasuna ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Real Zaragoza ,Deportivo La Coruña ,5 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Málaga ,Real Sociedad ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Real Valladolid ,Valencia ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Athletic Bilbao ,Sevilla ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,RCD Mallorca ,Barcelona ,2 ,4 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Atlético Madrid ,Getafe ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,11 ,Levante ,Real Madrid ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Osasuna ,Málaga ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Valencia ,Espanyol ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Barcelona ,Real Zaragoza ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Real Madrid ,Athletic Bilbao ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Deportivo La Coruña ,Levante ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Celta Vigo ,RCD Mallorca ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Getafe ,Real Valladolid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Granada ,Atlético Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Sevilla ,Real Betis ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,12 ,Real Sociedad ,Rayo Vallecano ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Real Sociedad ,Osasuna ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Rayo Vallecano ,RCD Mallorca ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Real Valladolid ,Granada ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Málaga ,Valencia ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Real Betis ,Real Madrid ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Espanyol ,Getafe ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Athletic Bilbao ,Deportivo La Coruña ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Atlético Madrid ,Sevilla ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Levante ,Barcelona ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,13 ,Real Zaragoza ,Celta Vigo ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Osasuna ,Rayo Vallecano ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Getafe ,Málaga ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Valencia ,Real Sociedad ,2 ,5 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Barcelona ,Athletic Bilbao ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Real Madrid ,Atlético Madrid ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Granada ,Espanyol ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Deportivo La Coruña ,Real Betis ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Celta Vigo ,Levante ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,RCD Mallorca ,Real Zaragoza ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,14 ,Sevilla ,Real Valladolid ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Espanyol ,Sevilla ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Real Sociedad ,Getafe ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Málaga ,Granada ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Real Valladolid ,Real Madrid ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Osasuna ,Valencia ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Levante ,RCD Mallorca ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Athletic Bilbao ,Celta Vigo ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Atlético Madrid ,Deportivo La Coruña ,6 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Real Betis ,Barcelona ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,15 ,Rayo Vallecano ,Real Zaragoza ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Getafe ,Osasuna ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,RCD Mallorca ,Athletic Bilbao ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Granada ,Real Sociedad ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Sevilla ,Málaga ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Real Zaragoza ,Levante ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Valencia ,Rayo Vallecano ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Real Madrid ,Espanyol ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Barcelona ,Atlético Madrid ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Deportivo La Coruña ,Real Valladolid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,16 ,Celta Vigo ,Real Betis ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Rayo Vallecano ,Levante ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Espanyol ,Deportivo La Coruña ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Real Sociedad ,Sevilla ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Valencia ,Getafe ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Atlético Madrid ,Celta Vigo ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Real Betis ,RCD Mallorca ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Real Valladolid ,Barcelona ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Málaga ,Real Madrid ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Osasuna ,Granada ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,17 ,Athletic Bilbao ,Real Zaragoza ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Real Zaragoza ,Real Betis ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Levante ,Athletic Bilbao ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Granada ,Valencia ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Deportivo La Coruña ,Málaga ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Sevilla ,Osasuna ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Celta Vigo ,Real Valladolid ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Real Madrid ,Real Sociedad ,4 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Barcelona ,Espanyol ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,RCD Mallorca ,Atlético Madrid ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,18 ,Rayo Vallecano ,Getafe ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Athletic Bilbao ,Rayo Vallecano ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Real Valladolid ,RCD Mallorca ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Espanyol ,Celta Vigo ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Osasuna ,Real Madrid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Valencia ,Sevilla ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Real Betis ,Levante ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Real Sociedad ,Deportivo La Coruña ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Atlético Madrid ,Real Zaragoza ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Málaga ,Barcelona ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,19 ,Getafe ,Granada ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Espanyol ,RCD Mallorca ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Granada ,Rayo Vallecano ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Real Sociedad ,Barcelona ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Getafe ,Sevilla ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Málaga ,Celta Vigo ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Osasuna ,Deportivo La Coruña ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Real Valladolid ,Real Zaragoza ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Atlético Madrid ,Levante ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Valencia ,Real Madrid ,0 ,5 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,20 ,Real Betis ,Athletic Bilbao ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Celta Vigo ,Real Sociedad ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Levante ,Real Valladolid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Real Zaragoza ,Espanyol ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Deportivo La Coruña ,Valencia ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Real Madrid ,Getafe ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Rayo Vallecano ,Real Betis ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Barcelona ,Osasuna ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Athletic Bilbao ,Atlético Madrid ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,RCD Mallorca ,Málaga ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,21 ,Sevilla ,Granada ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Real Valladolid ,Athletic Bilbao ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Osasuna ,Celta Vigo ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Getafe ,Deportivo La Coruña ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Espanyol ,Levante ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Granada ,Real Madrid ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Málaga ,Real Zaragoza ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Sevilla ,Rayo Vallecano ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Valencia ,Barcelona ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Atlético Madrid ,Real Betis ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,22 ,Real Sociedad ,RCD Mallorca ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,RCD Mallorca ,Osasuna ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Celta Vigo ,Valencia ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Levante ,Málaga ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Deportivo La Coruña ,Granada ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Real Madrid ,Sevilla ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Barcelona ,Getafe ,6 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Real Zaragoza ,Real Sociedad ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Athletic Bilbao ,Espanyol ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Rayo Vallecano ,Atlético Madrid ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,23 ,Real Betis ,Real Valladolid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Sevilla ,Deportivo La Coruña ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Getafe ,Celta Vigo ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Málaga ,Athletic Bilbao ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Granada ,Barcelona ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Osasuna ,Real Zaragoza ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Real Sociedad ,Levante ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Valencia ,RCD Mallorca ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Real Valladolid ,Atlético Madrid ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Espanyol ,Real Betis ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,24 ,Real Madrid ,Rayo Vallecano ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Athletic Bilbao ,Real Sociedad ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,RCD Mallorca ,Getafe ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Real Zaragoza ,Valencia ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Deportivo La Coruña ,Real Madrid ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Barcelona ,Sevilla ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Rayo Vallecano ,Real Valladolid ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Celta Vigo ,Granada ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Atlético Madrid ,Espanyol ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Real Betis ,Málaga ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,12/13 ,25 ,Levante ,Osasuna ,0 ,2 , (no statistics in this season)  here must be value
