League , Years ,Round , Home Team , Away Team , HomeScore , Away Score , (no statistics in this season)  header
LaLiga ,10/11 ,6 ,Villarreal ,Racing de Santander ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,6 ,Barcelona ,RCD Mallorca ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,6 ,Real Madrid ,Deportivo La Coruña ,6 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Atlético Madrid ,Getafe ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Barcelona ,Valencia ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Málaga ,Real Madrid ,1 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Deportivo La Coruña ,Osasuna ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Levante ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Racing de Santander ,Almería ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,RCD Mallorca ,Espanyol ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Athletic Bilbao ,Real Zaragoza ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Sporting Gijón ,Sevilla ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,7 ,Hércules CF ,Villarreal ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Real Zaragoza ,Barcelona ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Real Madrid ,Racing de Santander ,6 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Valencia ,RCD Mallorca ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Almería ,Hércules CF ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Espanyol ,Levante ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Getafe ,Sporting Gijón ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Osasuna ,Málaga ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Sevilla ,Athletic Bilbao ,4 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Villarreal ,Atlético Madrid ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,8 ,Real Sociedad ,Deportivo La Coruña ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Valencia ,Real Zaragoza ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Hércules CF ,Real Madrid ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Barcelona ,Sevilla ,5 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Deportivo La Coruña ,Espanyol ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Málaga ,Real Sociedad ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Racing de Santander ,Osasuna ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Sporting Gijón ,Villarreal ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Atlético Madrid ,Almería ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,Athletic Bilbao ,Getafe ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,9 ,RCD Mallorca ,Levante ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Real Sociedad ,Racing de Santander ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Espanyol ,Málaga ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Almería ,Sporting Gijón ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Levante ,Deportivo La Coruña ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Osasuna ,Hércules CF ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Real Zaragoza ,RCD Mallorca ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Villarreal ,Athletic Bilbao ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Getafe ,Barcelona ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Real Madrid ,Atlético Madrid ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,10 ,Sevilla ,Valencia ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Athletic Bilbao ,Almería ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Atlético Madrid ,Osasuna ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Barcelona ,Villarreal ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Hércules CF ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Málaga ,Levante ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Racing de Santander ,Espanyol ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,RCD Mallorca ,Deportivo La Coruña ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Real Zaragoza ,Sevilla ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Sporting Gijón ,Real Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,11 ,Valencia ,Getafe ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Villarreal ,Valencia ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Almería ,Barcelona ,0 ,8 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Real Madrid ,Athletic Bilbao ,5 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Deportivo La Coruña ,Málaga ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Espanyol ,Hércules CF ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Levante ,Racing de Santander ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Osasuna ,Sporting Gijón ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Sevilla ,RCD Mallorca ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Real Sociedad ,Atlético Madrid ,2 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,12 ,Getafe ,Real Zaragoza ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Real Zaragoza ,Villarreal ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Sevilla ,Getafe ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Atlético Madrid ,Espanyol ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Hércules CF ,Levante ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Racing de Santander ,Deportivo La Coruña ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,RCD Mallorca ,Málaga ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Sporting Gijón ,Real Sociedad ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Athletic Bilbao ,Osasuna ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Valencia ,Almería ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,13 ,Barcelona ,Real Madrid ,5 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Levante ,Atlético Madrid ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Osasuna ,Barcelona ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Real Madrid ,Valencia ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Almería ,Real Zaragoza ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Espanyol ,Sporting Gijón ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Getafe ,RCD Mallorca ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Málaga ,Racing de Santander ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Villarreal ,Sevilla ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Real Sociedad ,Athletic Bilbao ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,14 ,Deportivo La Coruña ,Hércules CF ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Getafe ,Villarreal ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Sevilla ,Almería ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Atlético Madrid ,Deportivo La Coruña ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Athletic Bilbao ,Espanyol ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Hércules CF ,Málaga ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,RCD Mallorca ,Racing de Santander ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Sporting Gijón ,Levante ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Real Zaragoza ,Real Madrid ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Barcelona ,Real Sociedad ,5 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,15 ,Valencia ,Osasuna ,3 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Deportivo La Coruña ,Sporting Gijón ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Levante ,Athletic Bilbao ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Villarreal ,RCD Mallorca ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Espanyol ,Barcelona ,1 ,5 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Real Sociedad ,Valencia ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Almería ,Getafe ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Osasuna ,Real Zaragoza ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Málaga ,Atlético Madrid ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Real Madrid ,Sevilla ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,16 ,Racing de Santander ,Hércules CF ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Athletic Bilbao ,Deportivo La Coruña ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Barcelona ,Levante ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Sporting Gijón ,Málaga ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Sevilla ,Osasuna ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Valencia ,Espanyol ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Atlético Madrid ,Racing de Santander ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,RCD Mallorca ,Hércules CF ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Real Zaragoza ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Villarreal ,Almería ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,17 ,Getafe ,Real Madrid ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Málaga ,Athletic Bilbao ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Real Sociedad ,Sevilla ,2 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Deportivo La Coruña ,Barcelona ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Espanyol ,Real Zaragoza ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Osasuna ,Getafe ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Racing de Santander ,Sporting Gijón ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,RCD Mallorca ,Almería ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Real Madrid ,Villarreal ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Levante ,Valencia ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,18 ,Hércules CF ,Atlético Madrid ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Getafe ,Real Sociedad ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Real Zaragoza ,Levante ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Sporting Gijón ,Hércules CF ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Villarreal ,Osasuna ,4 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Athletic Bilbao ,Racing de Santander ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Sevilla ,Espanyol ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Valencia ,Deportivo La Coruña ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Almería ,Real Madrid ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Barcelona ,Málaga ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,19 ,Atlético Madrid ,RCD Mallorca ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Sevilla ,Levante ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Barcelona ,Racing de Santander ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Valencia ,Málaga ,4 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Almería ,Osasuna ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Getafe ,Espanyol ,1 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Real Zaragoza ,Deportivo La Coruña ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Sporting Gijón ,Atlético Madrid ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Real Madrid ,RCD Mallorca ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Villarreal ,Real Sociedad ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,20 ,Athletic Bilbao ,Hércules CF ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Levante ,Getafe ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Málaga ,Real Zaragoza ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,RCD Mallorca ,Sporting Gijón ,0 ,4 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Real Sociedad ,Almería ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Hércules CF ,Barcelona ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Deportivo La Coruña ,Sevilla ,3 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Atlético Madrid ,Athletic Bilbao ,0 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Osasuna ,Real Madrid ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Espanyol ,Villarreal ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,21 ,Racing de Santander ,Valencia ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Almería ,Espanyol ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Athletic Bilbao ,Sporting Gijón ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Getafe ,Deportivo La Coruña ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Osasuna ,RCD Mallorca ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Real Zaragoza ,Racing de Santander ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Villarreal ,Levante ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Barcelona ,Atlético Madrid ,3 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Sevilla ,Málaga ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Real Madrid ,Real Sociedad ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,22 ,Valencia ,Hércules CF ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Atlético Madrid ,Valencia ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Sporting Gijón ,Barcelona ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Racing de Santander ,Sevilla ,3 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Hércules CF ,Real Zaragoza ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Levante ,Almería ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Málaga ,Getafe ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Real Sociedad ,Osasuna ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Deportivo La Coruña ,Villarreal ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,Espanyol ,Real Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,23 ,RCD Mallorca ,Athletic Bilbao ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Valencia ,Sporting Gijón ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Real Madrid ,Levante ,2 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Real Zaragoza ,Atlético Madrid ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Almería ,Deportivo La Coruña ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Getafe ,Racing de Santander ,0 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Osasuna ,Espanyol ,4 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Villarreal ,Málaga ,1 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Sevilla ,Hércules CF ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Barcelona ,Athletic Bilbao ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,24 ,Real Sociedad ,RCD Mallorca ,1 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Atlético Madrid ,Sevilla ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Espanyol ,Real Sociedad ,4 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Sporting Gijón ,Real Zaragoza ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,RCD Mallorca ,Barcelona ,0 ,3 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Deportivo La Coruña ,Real Madrid ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Hércules CF ,Getafe ,0 ,0 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Levante ,Osasuna ,2 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Racing de Santander ,Villarreal ,2 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Athletic Bilbao ,Valencia ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,25 ,Málaga ,Almería ,3 ,1 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Espanyol ,RCD Mallorca ,1 ,2 , (no statistics in this season)  here must be value
LaLiga ,10/11 ,26 ,Sevilla ,Sporting Gijón ,3 ,0 , (no statistics in this season)  here must be value
